2021-10-23;19:51:12;FBTP0621.NaE-last data 6685
2021-10-23;19:51:12;FBTP0621.NaE-last data 6686
2021-10-23;19:51:13;FBTP0621.NaE-last data 6687
2021-10-23;19:51:13;FBTP0621.NaE-last data 6688
2021-10-23;19:51:14;FBTP0621.NaE-last data 6689
2021-10-23;19:51:14;FBTP0621.NaE-last data 6689
2021-10-23;19:51:14;FBTP0621.NaE-last data 6690
2021-10-23;19:51:14;FBTP0621.NaE-last data 6690
2021-10-23;19:51:15;FBTP0621.NaE-last data 6691
2021-10-23;19:51:15;FBTP0621.NaE-last data 6691
2021-10-23;19:51:15;FBTP0621.NaE-last data 6692
2021-10-23;19:51:15;FBTP0621.NaE-last data 6692
2021-10-23;19:51:16;FBTP0621.NaE-last data 6693
2021-10-23;19:51:16;FBTP0621.NaE-last data 6693
2021-10-23;19:51:16;FBTP0621.NaE-last data 6694
2021-10-23;19:51:16;FBTP0621.NaE-last data 6694
2021-10-23;19:51:17;FBTP0621.NaE-last data 6695
2021-10-23;19:51:17;FBTP0621.NaE-last data 6695
2021-10-23;19:51:17;FBTP0621.NaE-last data 6696
2021-10-23;19:51:17;FBTP0621.NaE-last data 6696
2021-10-23;19:51:18;FBTP0621.NaE-last data 6697
2021-10-23;19:51:18;FBTP0621.NaE-last data 6697
2021-10-23;19:51:18;FBTP0621.NaE-last data 6698
2021-10-23;19:51:18;FBTP0621.NaE-last data 6698
2021-10-23;19:51:19;FBTP0621.NaE-last data 6699
2021-10-23;19:51:19;FBTP0621.NaE-last data 6699
2021-10-23;19:51:19;FBTP0621.NaE-last data 6700
2021-10-23;19:51:19;FBTP0621.NaE-last data 6700
2021-10-23;19:51:20;FBTP0621.NaE-last data 6701
2021-10-23;19:51:20;FBTP0621.NaE-last data 6701
2021-10-23;19:51:20;FBTP0621.NaE-last data 6702
2021-10-23;19:51:20;FBTP0621.NaE-last data 6702
2021-10-23;19:51:21;FBTP0621.NaE-last data 6703
2021-10-23;19:51:21;FBTP0621.NaE-last data 6703
2021-10-23;19:51:21;FBTP0621.NaE-last data 6704
2021-10-23;19:51:21;FBTP0621.NaE-last data 6704
2021-10-23;19:51:22;FBTP0621.NaE-last data 6705
2021-10-23;19:51:22;FBTP0621.NaE-last data 6705
2021-10-23;19:51:22;FBTP0621.NaE-last data 6706
2021-10-23;19:51:22;FBTP0621.NaE-last data 6706
2021-10-23;19:51:23;FBTP0621.NaE-last data 6707
2021-10-23;19:51:23;FBTP0621.NaE-last data 6707
2021-10-23;19:51:23;FBTP0621.NaE-last data 6707
2021-10-23;19:51:23;FBTP0621.NaE-last data 6708
2021-10-23;19:51:23;FBTP0621.NaE-last data 6708
2021-10-23;19:51:23;FBTP0621.NaE-last data 6708
2021-10-23;19:51:24;FBTP0621.NaE-last data 6709
2021-10-23;19:51:24;FBTP0621.NaE-last data 6709
2021-10-23;19:51:24;FBTP0621.NaE-last data 6709
2021-10-23;19:51:24;FBTP0621.NaE-last data 6710
2021-10-23;19:51:25;FBTP0621.NaE-last data 6710
2021-10-23;19:51:25;FBTP0621.NaE-last data 6710
2021-10-23;19:51:25;FBTP0621.NaE-last data 6711
2021-10-23;19:51:25;FBTP0621.NaE-last data 6711
2021-10-23;19:51:25;FBTP0621.NaE-last data 6711
2021-10-23;19:51:26;FBTP0621.NaE-last data 6712
2021-10-23;19:51:26;FBTP0621.NaE-last data 6712
2021-10-23;19:51:26;FBTP0621.NaE-last data 6712
2021-10-23;19:51:26;FBTP0621.NaE-last data 6713
2021-10-23;19:51:26;FBTP0621.NaE-last data 6713
2021-10-23;19:51:26;FBTP0621.NaE-last data 6713
2021-10-23;19:51:27;FBTP0621.NaE-last data 6714
2021-10-23;19:51:27;FBTP0621.NaE-last data 6714
2021-10-23;19:51:27;FBTP0621.NaE-last data 6714
2021-10-23;19:51:27;FBTP0621.NaE-last data 6715
2021-10-23;19:51:27;FBTP0621.NaE-last data 6715
2021-10-23;19:51:27;FBTP0621.NaE-last data 6715
2021-10-23;19:51:28;FBTP0621.NaE-last data 6716
2021-10-23;19:51:28;FBTP0621.NaE-last data 6716
2021-10-23;19:51:28;FBTP0621.NaE-last data 6716
2021-10-23;19:51:28;FBTP0621.NaE-last data 6717
2021-10-23;19:51:28;FBTP0621.NaE-last data 6717
2021-10-23;19:51:28;FBTP0621.NaE-last data 6717
2021-10-23;19:51:29;FBTP0621.NaE-last data 6718
2021-10-23;19:51:29;FBTP0621.NaE-last data 6718
2021-10-23;19:51:29;FBTP0621.NaE-last data 6718
2021-10-23;19:51:29;FBTP0621.NaE-last data 6719
2021-10-23;19:51:29;FBTP0621.NaE-last data 6719
2021-10-23;19:51:29;FBTP0621.NaE-last data 6719
2021-10-23;19:51:29;FBTP0621.NaE-last data 6719
2021-10-23;19:51:30;FBTP0621.NaE-last data 6720
2021-10-23;19:51:30;FBTP0621.NaE-last data 6720
2021-10-23;19:51:30;FBTP0621.NaE-last data 6720
2021-10-23;19:51:30;FBTP0621.NaE-last data 6720
2021-10-23;19:51:30;FBTP0621.NaE-last data 6721
2021-10-23;19:51:30;FBTP0621.NaE-last data 6721
2021-10-23;19:51:30;FBTP0621.NaE-last data 6721
2021-10-23;19:51:30;FBTP0621.NaE-last data 6721
2021-10-23;19:51:31;FBTP0621.NaE-last data 6722
2021-10-23;19:51:31;FBTP0621.NaE-last data 6722
2021-10-23;19:51:31;FBTP0621.NaE-last data 6722
2021-10-23;19:51:31;FBTP0621.NaE-last data 6722
2021-10-23;19:51:31;FBTP0621.NaE-last data 6723
2021-10-23;19:51:31;FBTP0621.NaE-last data 6723
2021-10-23;19:51:31;FBTP0621.NaE-last data 6723
2021-10-23;19:51:31;FBTP0621.NaE-last data 6723
2021-10-23;19:51:32;FBTP0621.NaE-last data 6724
2021-10-23;19:51:32;FBTP0621.NaE-last data 6724
2021-10-23;19:51:32;FBTP0621.NaE-last data 6724
2021-10-23;19:51:32;FBTP0621.NaE-last data 6724
2021-10-23;19:51:32;FBTP0621.NaE-last data 6725
2021-10-23;19:51:32;FBTP0621.NaE-last data 6725
2021-10-23;19:51:32;FBTP0621.NaE-last data 6725
2021-10-23;19:51:32;FBTP0621.NaE-last data 6725
2021-10-23;19:51:33;FBTP0621.NaE-last data 6726
2021-10-23;19:51:33;FBTP0621.NaE-last data 6726
2021-10-23;19:51:33;FBTP0621.NaE-last data 6726
2021-10-23;19:51:33;FBTP0621.NaE-last data 6726
2021-10-23;19:51:33;FBTP0621.NaE-last data 6727
2021-10-23;19:51:33;FBTP0621.NaE-last data 6727
2021-10-23;19:51:33;FBTP0621.NaE-last data 6727
2021-10-23;19:51:33;FBTP0621.NaE-last data 6727
2021-10-23;19:51:34;FBTP0621.NaE-last data 6728
2021-10-23;19:51:34;FBTP0621.NaE-last data 6728
2021-10-23;19:51:34;FBTP0621.NaE-last data 6728
2021-10-23;19:51:34;FBTP0621.NaE-last data 6728
2021-10-23;19:51:34;FBTP0621.NaE-last data 6729
2021-10-23;19:51:34;FBTP0621.NaE-last data 6729
2021-10-23;19:51:34;FBTP0621.NaE-last data 6729
2021-10-23;19:51:34;FBTP0621.NaE-last data 6729
2021-10-23;19:51:34;FBTP0621.NaE-last data 6729
2021-10-23;19:51:35;FBTP0621.NaE-last data 6730
2021-10-23;19:51:35;FBTP0621.NaE-last data 6730
2021-10-23;19:51:35;FBTP0621.NaE-last data 6730
2021-10-23;19:51:35;FBTP0621.NaE-last data 6730
2021-10-23;19:51:35;FBTP0621.NaE-last data 6730
2021-10-23;19:51:35;FBTP0621.NaE-last data 6731
2021-10-23;19:51:35;FBTP0621.NaE-last data 6731
2021-10-23;19:51:35;FBTP0621.NaE-last data 6731
2021-10-23;19:51:35;FBTP0621.NaE-last data 6731
2021-10-23;19:51:35;FBTP0621.NaE-last data 6731
2021-10-23;19:51:36;FBTP0621.NaE-last data 6732
2021-10-23;19:51:36;FBTP0621.NaE-last data 6732
2021-10-23;19:51:36;FBTP0621.NaE-last data 6732
2021-10-23;19:51:36;FBTP0621.NaE-last data 6732
2021-10-23;19:51:36;FBTP0621.NaE-last data 6732
2021-10-23;19:51:36;FBTP0621.NaE-last data 6733
2021-10-23;19:51:36;FBTP0621.NaE-last data 6733
2021-10-23;19:51:36;FBTP0621.NaE-last data 6733
2021-10-23;19:51:36;FBTP0621.NaE-last data 6733
2021-10-23;19:51:36;FBTP0621.NaE-last data 6733
2021-10-23;19:51:37;FBTP0621.NaE-last data 6734
2021-10-23;19:51:37;FBTP0621.NaE-last data 6734
2021-10-23;19:51:37;FBTP0621.NaE-last data 6734
2021-10-23;19:51:37;FBTP0621.NaE-last data 6734
2021-10-23;19:51:37;FBTP0621.NaE-last data 6734
2021-10-23;19:51:37;FBTP0621.NaE-last data 6735
2021-10-23;19:51:37;FBTP0621.NaE-last data 6735
2021-10-23;19:51:37;FBTP0621.NaE-last data 6735
2021-10-23;19:51:37;FBTP0621.NaE-last data 6735
2021-10-23;19:51:37;FBTP0621.NaE-last data 6735
2021-10-23;19:51:37;FBTP0621.NaE-last data 6735
2021-10-23;19:51:38;FBTP0621.NaE-last data 6736
2021-10-23;19:51:38;FBTP0621.NaE-last data 6736
2021-10-23;19:51:38;FBTP0621.NaE-last data 6736
2021-10-23;19:51:38;FBTP0621.NaE-last data 6736
2021-10-23;19:51:38;FBTP0621.NaE-last data 6736
2021-10-23;19:51:38;FBTP0621.NaE-last data 6736
2021-10-23;19:51:38;FBTP0621.NaE-last data 6737
2021-10-23;19:51:38;FBTP0621.NaE-last data 6737
2021-10-23;19:51:38;FBTP0621.NaE-last data 6737
2021-10-23;19:51:38;FBTP0621.NaE-last data 6737
2021-10-23;19:51:38;FBTP0621.NaE-last data 6737
2021-10-23;19:51:38;FBTP0621.NaE-last data 6737
2021-10-23;19:51:39;FBTP0621.NaE-last data 6738
2021-10-23;19:51:39;FBTP0621.NaE-last data 6738
2021-10-23;19:51:39;FBTP0621.NaE-last data 6738
2021-10-23;19:51:39;FBTP0621.NaE-last data 6738
2021-10-23;19:51:39;FBTP0621.NaE-last data 6738
2021-10-23;19:51:39;FBTP0621.NaE-last data 6738
2021-10-23;19:51:39;FBTP0621.NaE-last data 6739
2021-10-23;19:51:39;FBTP0621.NaE-last data 6739
2021-10-23;19:51:39;FBTP0621.NaE-last data 6739
2021-10-23;19:51:39;FBTP0621.NaE-last data 6739
2021-10-23;19:51:39;FBTP0621.NaE-last data 6739
2021-10-23;19:51:39;FBTP0621.NaE-last data 6739
2021-10-23;19:51:40;FBTP0621.NaE-last data 6740
2021-10-23;19:51:40;FBTP0621.NaE-last data 6740
2021-10-23;19:51:40;FBTP0621.NaE-last data 6740
2021-10-23;19:51:40;FBTP0621.NaE-last data 6740
2021-10-23;19:51:40;FBTP0621.NaE-last data 6740
2021-10-23;19:51:40;FBTP0621.NaE-last data 6740
2021-10-23;19:51:40;FBTP0621.NaE-last data 6740
2021-10-23;19:51:40;FBTP0621.NaE-last data 6741
2021-10-23;19:51:40;FBTP0621.NaE-last data 6741
2021-10-23;19:51:40;FBTP0621.NaE-last data 6741
2021-10-23;19:51:40;FBTP0621.NaE-last data 6741
2021-10-23;19:51:40;FBTP0621.NaE-last data 6741
2021-10-23;19:51:40;FBTP0621.NaE-last data 6741
2021-10-23;19:51:40;FBTP0621.NaE-last data 6741
2021-10-23;19:51:41;FBTP0621.NaE-last data 6742
2021-10-23;19:51:41;FBTP0621.NaE-last data 6742
2021-10-23;19:51:41;FBTP0621.NaE-last data 6742
2021-10-23;19:51:41;FBTP0621.NaE-last data 6742
2021-10-23;19:51:41;FBTP0621.NaE-last data 6742
2021-10-23;19:51:41;FBTP0621.NaE-last data 6742
2021-10-23;19:51:41;FBTP0621.NaE-last data 6742
2021-10-23;19:51:41;FBTP0621.NaE-last data 6743
2021-10-23;19:51:41;FBTP0621.NaE-last data 6743
2021-10-23;19:51:41;FBTP0621.NaE-last data 6743
2021-10-23;19:51:41;FBTP0621.NaE-last data 6743
2021-10-23;19:51:41;FBTP0621.NaE-last data 6743
2021-10-23;19:51:41;FBTP0621.NaE-last data 6743
2021-10-23;19:51:41;FBTP0621.NaE-last data 6743
2021-10-23;19:51:42;FBTP0621.NaE-last data 6744
2021-10-23;19:51:42;FBTP0621.NaE-last data 6744
2021-10-23;19:51:42;FBTP0621.NaE-last data 6744
2021-10-23;19:51:42;FBTP0621.NaE-last data 6744
2021-10-23;19:51:42;FBTP0621.NaE-last data 6744
2021-10-23;19:51:42;FBTP0621.NaE-last data 6744
2021-10-23;19:51:42;FBTP0621.NaE-last data 6744
2021-10-23;19:51:42;FBTP0621.NaE-last data 6745
2021-10-23;19:51:42;FBTP0621.NaE-last data 6745
2021-10-23;19:51:42;FBTP0621.NaE-last data 6745
2021-10-23;19:51:42;FBTP0621.NaE-last data 6745
2021-10-23;19:51:42;FBTP0621.NaE-last data 6745
2021-10-23;19:51:42;FBTP0621.NaE-last data 6745
2021-10-23;19:51:42;FBTP0621.NaE-last data 6745
2021-10-23;19:51:43;FBTP0621.NaE-last data 6746
2021-10-23;19:51:43;FBTP0621.NaE-last data 6746
2021-10-23;19:51:43;FBTP0621.NaE-last data 6746
2021-10-23;19:51:43;FBTP0621.NaE-last data 6746
2021-10-23;19:51:43;FBTP0621.NaE-last data 6746
2021-10-23;19:51:43;FBTP0621.NaE-last data 6746
2021-10-23;19:51:43;FBTP0621.NaE-last data 6746
2021-10-23;19:51:43;FBTP0621.NaE-last data 6747
2021-10-23;19:51:43;FBTP0621.NaE-last data 6747
2021-10-23;19:51:43;FBTP0621.NaE-last data 6747
2021-10-23;19:51:43;FBTP0621.NaE-last data 6747
2021-10-23;19:51:43;FBTP0621.NaE-last data 6747
2021-10-23;19:51:43;FBTP0621.NaE-last data 6747
2021-10-23;19:51:43;FBTP0621.NaE-last data 6747
2021-10-23;19:51:44;FBTP0621.NaE-last data 6748
2021-10-23;19:51:44;FBTP0621.NaE-last data 6748
2021-10-23;19:51:44;FBTP0621.NaE-last data 6748
2021-10-23;19:51:44;FBTP0621.NaE-last data 6748
2021-10-23;19:51:44;FBTP0621.NaE-last data 6748
2021-10-23;19:51:44;FBTP0621.NaE-last data 6748
2021-10-23;19:51:44;FBTP0621.NaE-last data 6748
2021-10-23;19:51:44;FBTP0621.NaE-last data 6749
2021-10-23;19:51:44;FBTP0621.NaE-last data 6749
2021-10-23;19:51:44;FBTP0621.NaE-last data 6749
2021-10-23;19:51:44;FBTP0621.NaE-last data 6749
2021-10-23;19:51:44;FBTP0621.NaE-last data 6749
2021-10-23;19:51:44;FBTP0621.NaE-last data 6749
2021-10-23;19:51:44;FBTP0621.NaE-last data 6749
2021-10-23;19:51:45;FBTP0621.NaE-last data 6750
2021-10-23;19:51:45;FBTP0621.NaE-last data 6750
2021-10-23;19:51:45;FBTP0621.NaE-last data 6750
2021-10-23;19:51:45;FBTP0621.NaE-last data 6750
2021-10-23;19:51:45;FBTP0621.NaE-last data 6750
2021-10-23;19:51:45;FBTP0621.NaE-last data 6750
2021-10-23;19:51:45;FBTP0621.NaE-last data 6750
2021-10-23;19:51:45;FBTP0621.NaE-last data 6751
2021-10-23;19:51:45;FBTP0621.NaE-last data 6751
2021-10-23;19:51:45;FBTP0621.NaE-last data 6751
2021-10-23;19:51:45;FBTP0621.NaE-last data 6751
2021-10-23;19:51:45;FBTP0621.NaE-last data 6751
2021-10-23;19:51:45;FBTP0621.NaE-last data 6751
2021-10-23;19:51:45;FBTP0621.NaE-last data 6751
2021-10-23;19:51:46;FBTP0621.NaE-last data 6752
2021-10-23;19:51:46;FBTP0621.NaE-last data 6752
2021-10-23;19:51:46;FBTP0621.NaE-last data 6752
2021-10-23;19:51:46;FBTP0621.NaE-last data 6752
2021-10-23;19:51:46;FBTP0621.NaE-last data 6752
2021-10-23;19:51:46;FBTP0621.NaE-last data 6752
2021-10-23;19:51:46;FBTP0621.NaE-last data 6752
2021-10-23;19:51:46;FBTP0621.NaE-last data 6753
2021-10-23;19:51:46;FBTP0621.NaE-last data 6753
2021-10-23;19:51:46;FBTP0621.NaE-last data 6753
2021-10-23;19:51:46;FBTP0621.NaE-last data 6753
2021-10-23;19:51:46;FBTP0621.NaE-last data 6753
2021-10-23;19:51:46;FBTP0621.NaE-last data 6753
2021-10-23;19:51:46;FBTP0621.NaE-last data 6753
2021-10-23;19:51:47;FBTP0621.NaE-last data 6754
2021-10-23;19:51:47;FBTP0621.NaE-last data 6754
2021-10-23;19:51:47;FBTP0621.NaE-last data 6754
2021-10-23;19:51:47;FBTP0621.NaE-last data 6754
2021-10-23;19:51:47;FBTP0621.NaE-last data 6754
2021-10-23;19:51:47;FBTP0621.NaE-last data 6754
2021-10-23;19:51:47;FBTP0621.NaE-last data 6754
2021-10-23;19:51:47;FBTP0621.NaE-last data 6755
2021-10-23;19:51:47;FBTP0621.NaE-last data 6755
2021-10-23;19:51:47;FBTP0621.NaE-last data 6755
2021-10-23;19:51:47;FBTP0621.NaE-last data 6755
2021-10-23;19:51:47;FBTP0621.NaE-last data 6755
2021-10-23;19:51:47;FBTP0621.NaE-last data 6755
2021-10-23;19:51:47;FBTP0621.NaE-last data 6755
2021-10-23;19:51:48;FBTP0621.NaE-last data 6756
2021-10-23;19:51:48;FBTP0621.NaE-last data 6756
2021-10-23;19:51:48;FBTP0621.NaE-last data 6756
2021-10-23;19:51:48;FBTP0621.NaE-last data 6756
2021-10-23;19:51:48;FBTP0621.NaE-last data 6756
2021-10-23;19:51:48;FBTP0621.NaE-last data 6756
2021-10-23;19:51:48;FBTP0621.NaE-last data 6756
2021-10-23;19:51:48;FBTP0621.NaE-last data 6757
2021-10-23;19:51:48;FBTP0621.NaE-last data 6757
2021-10-23;19:51:48;FBTP0621.NaE-last data 6757
2021-10-23;19:51:48;FBTP0621.NaE-last data 6757
2021-10-23;19:51:48;FBTP0621.NaE-last data 6757
2021-10-23;19:51:48;FBTP0621.NaE-last data 6757
2021-10-23;19:51:48;FBTP0621.NaE-last data 6757
2021-10-23;19:51:49;FBTP0621.NaE-last data 6758
2021-10-23;19:51:49;FBTP0621.NaE-last data 6758
2021-10-23;19:51:49;FBTP0621.NaE-last data 6758
2021-10-23;19:51:49;FBTP0621.NaE-last data 6758
2021-10-23;19:51:49;FBTP0621.NaE-last data 6758
2021-10-23;19:51:49;FBTP0621.NaE-last data 6758
2021-10-23;19:51:49;FBTP0621.NaE-last data 6758
2021-10-23;19:51:49;FBTP0621.NaE-last data 6759
2021-10-23;19:51:49;FBTP0621.NaE-last data 6759
2021-10-23;19:51:49;FBTP0621.NaE-last data 6759
2021-10-23;19:51:49;FBTP0621.NaE-last data 6759
2021-10-23;19:51:49;FBTP0621.NaE-last data 6759
2021-10-23;19:51:49;FBTP0621.NaE-last data 6759
2021-10-23;19:51:49;FBTP0621.NaE-last data 6759
2021-10-23;19:51:50;FBTP0621.NaE-last data 6760
2021-10-23;19:51:50;FBTP0621.NaE-last data 6760
2021-10-23;19:51:50;FBTP0621.NaE-last data 6760
2021-10-23;19:51:50;FBTP0621.NaE-last data 6760
2021-10-23;19:51:50;FBTP0621.NaE-last data 6760
2021-10-23;19:51:50;FBTP0621.NaE-last data 6760
2021-10-23;19:51:50;FBTP0621.NaE-last data 6760
2021-10-23;19:51:50;FBTP0621.NaE-last data 6761
2021-10-23;19:51:50;FBTP0621.NaE-last data 6761
2021-10-23;19:51:50;FBTP0621.NaE-last data 6761
2021-10-23;19:51:50;FBTP0621.NaE-last data 6761
2021-10-23;19:51:50;FBTP0621.NaE-last data 6761
2021-10-23;19:51:50;FBTP0621.NaE-last data 6761
2021-10-23;19:51:50;FBTP0621.NaE-last data 6761
2021-10-23;19:51:51;FBTP0621.NaE-last data 6762
2021-10-23;19:51:51;FBTP0621.NaE-last data 6762
